Phylum	r
Firmicutes	0.57801691
Firmicutes	0.578025478
Firmicutes	0.578089462
Firmicutes	0.578099839
Firmicutes	0.578108941
Firmicutes	0.578244275
Firmicutes	0.5782881
Firmicutes	0.578338591
Firmicutes	0.578402367
Firmicutes	0.578416541
Firmicutes	0.578516158
Firmicutes	0.578544061
Firmicutes	0.578635015
Firmicutes	0.578815261
Firmicutes	0.578900313
Firmicutes	0.579003749
Firmicutes	0.579053374
Firmicutes	0.579138872
Firmicutes	0.579173376
Firmicutes	0.579178082
Firmicutes	0.579272054
Firmicutes	0.579286422
Firmicutes	0.579359895
Firmicutes	0.579449153
Firmicutes	0.579450915
Firmicutes	0.579459459
Firmicutes	0.579517479
Firmicutes	0.57952468
Firmicutes	0.579533941
Firmicutes	0.579591837
Firmicutes	0.579719813
Firmicutes	0.579733333
Firmicutes	0.5797915
Firmicutes	0.579799537
Firmicutes	0.579956427
Firmicutes	0.580043073
Firmicutes	0.580045096
Firmicutes	0.580199905
Firmicutes	0.58021978
Firmicutes	0.580304807
Firmicutes	0.580335731
Firmicutes	0.580343214
Firmicutes	0.580353101
Firmicutes	0.58041958
Firmicutes	0.580439815
Firmicutes	0.580514891
Firmicutes	0.580550098
Firmicutes	0.580657947
Firmicutes	0.580782313
Firmicutes	0.580788177
Firmicutes	0.580797637
Firmicutes	0.580805983
Firmicutes	0.580841121
Firmicutes	0.580941447
Firmicutes	0.581000848
Firmicutes	0.581012658
Firmicutes	0.581018519
Firmicutes	0.58105802
Firmicutes	0.581089954
Firmicutes	0.581167239
Firmicutes	0.581218274
Firmicutes	0.581323756
Firmicutes	0.581368603
Firmicutes	0.581372549
Firmicutes	0.581495098
Firmicutes	0.581501832
Firmicutes	0.581511555
Firmicutes	0.58151854
Firmicutes	0.581551861
Firmicutes	0.581560284
Firmicutes	0.58159204
Firmicutes	0.58164557
Firmicutes	0.582000914
Firmicutes	0.582049565
Firmicutes	0.582080201
Firmicutes	0.582104228
Firmicutes	0.582161511
Firmicutes	0.582200789
Firmicutes	0.582238571
Firmicutes	0.582278481
Firmicutes	0.582326764
Firmicutes	0.582396088
Firmicutes	0.582409972
Firmicutes	0.582447855
Firmicutes	0.582482536
Firmicutes	0.58248731
Firmicutes	0.582501468
Firmicutes	0.582713223
Firmicutes	0.582726671
Firmicutes	0.582767624
Firmicutes	0.582840237
Firmicutes	0.582893966
Firmicutes	0.582990398
Firmicutes	0.583128985
Firmicutes	0.583139985
Firmicutes	0.583169291
Firmicutes	0.583169291
Firmicutes	0.583190395
Firmicutes	0.583240844
Firmicutes	0.583417085
Firmicutes	0.583490863
Firmicutes	0.583506224
Firmicutes	0.583544304
Firmicutes	0.583671106
Firmicutes	0.583708146
Firmicutes	0.583737864
Firmicutes	0.583752094
Firmicutes	0.583868379
Firmicutes	0.583898688
Firmicutes	0.58390579
Firmicutes	0.583977901
Firmicutes	0.583984375
Firmicutes	0.584044155
Firmicutes	0.58405723
Firmicutes	0.584076055
Firmicutes	0.584125475
Firmicutes	0.584141472
Firmicutes	0.584168865
Firmicutes	0.584185681
Firmicutes	0.584224599
Firmicutes	0.58423586
Firmicutes	0.584257792
Firmicutes	0.584353741
Firmicutes	0.584397163
Firmicutes	0.584440228
Firmicutes	0.58445146
Firmicutes	0.584569733
Firmicutes	0.584615385
Firmicutes	0.58462867
Firmicutes	0.584710744
Firmicutes	0.584914182
Firmicutes	0.58500528
Firmicutes	0.585056704
Firmicutes	0.585080449
Firmicutes	0.585115483
Firmicutes	0.585143354
Firmicutes	0.585185185
Firmicutes	0.585201794
Firmicutes	0.58526603
Firmicutes	0.585346843
Firmicutes	0.585378869
Firmicutes	0.585411943
Firmicutes	0.585424545
Firmicutes	0.585428756
Firmicutes	0.585467128
Firmicutes	0.585638298
Firmicutes	0.585655009
Firmicutes	0.585798817
Firmicutes	0.58603352
Firmicutes	0.586080586
Firmicutes	0.586086957
Firmicutes	0.586169045
Firmicutes	0.586180714
Firmicutes	0.586189767
Firmicutes	0.586320755
Firmicutes	0.586347427
Firmicutes	0.586382585
Firmicutes	0.586390927
Firmicutes	0.586473929
Firmicutes	0.586511885
Firmicutes	0.586616298
Firmicutes	0.586622351
Firmicutes	0.586674892
Firmicutes	0.586680761
Firmicutes	0.586711712
Firmicutes	0.586788814
Firmicutes	0.586792453
Firmicutes	0.586813187
Firmicutes	0.58686067
Firmicutes	0.586863398
Firmicutes	0.586865394
Firmicutes	0.5869292
Firmicutes	0.58694517
Firmicutes	0.586971587
Firmicutes	0.587145969
Firmicutes	0.587159388
Firmicutes	0.587171761
Firmicutes	0.587174349
Firmicutes	0.58729097
Firmicutes	0.587317564
Firmicutes	0.587352626
Firmicutes	0.587378641
Firmicutes	0.587476099
Firmicutes	0.587514586
Firmicutes	0.587568892
Firmicutes	0.587570621
Firmicutes	0.587591241
Firmicutes	0.58764816
Firmicutes	0.587649402
Firmicutes	0.587680355
Firmicutes	0.587719298
Firmicutes	0.587719298
Firmicutes	0.587980509
Firmicutes	0.588030215
Firmicutes	0.58812616
Firmicutes	0.588143526
Firmicutes	0.58815331
Firmicutes	0.588235294
Firmicutes	0.588286334
Firmicutes	0.588387097
Firmicutes	0.588427438
Firmicutes	0.588447653
Firmicutes	0.588449848
Firmicutes	0.588486141
Firmicutes	0.588509317
Firmicutes	0.588512241
Firmicutes	0.588544404
Firmicutes	0.588631264
Firmicutes	0.588662132
Firmicutes	0.588697017
Firmicutes	0.588719638
Firmicutes	0.588728104
Firmicutes	0.58880597
Firmicutes	0.588813768
Firmicutes	0.588845015
Firmicutes	0.588962109
Firmicutes	0.588993555
Firmicutes	0.589005236
Firmicutes	0.589048673
Firmicutes	0.589051369
Firmicutes	0.589068826
Firmicutes	0.589102564
Firmicutes	0.589132507
Firmicutes	0.589211618
Firmicutes	0.589261745
Firmicutes	0.58939465
Firmicutes	0.589507409
Firmicutes	0.589527027
Firmicutes	0.589689637
Firmicutes	0.589703095
Firmicutes	0.58973173
Firmicutes	0.589756592
Firmicutes	0.589758019
Firmicutes	0.58976378
Firmicutes	0.589910979
Firmicutes	0.589963684
Firmicutes	0.590038314
Firmicutes	0.590081893
Firmicutes	0.590116279
Firmicutes	0.590238365
Firmicutes	0.59029296
Firmicutes	0.590559824
Firmicutes	0.590598939
Firmicutes	0.590610329
Firmicutes	0.590630229
Firmicutes	0.590630631
Firmicutes	0.590653397
Firmicutes	0.590664273
Firmicutes	0.590666667
Firmicutes	0.590683845
Firmicutes	0.590697674
Firmicutes	0.59070072
Firmicutes	0.590784044
Firmicutes	0.590954274
Firmicutes	0.590974212
Firmicutes	0.59103079
Firmicutes	0.591056034
Firmicutes	0.591168831
Firmicutes	0.591204037
Firmicutes	0.591216216
Firmicutes	0.591219512
Firmicutes	0.591248135
Firmicutes	0.591253154
Firmicutes	0.591343094
Firmicutes	0.591367713
Firmicutes	0.591435768
Firmicutes	0.591450884
Firmicutes	0.591471215
Firmicutes	0.591617596
Firmicutes	0.591633466
Firmicutes	0.591650359
Firmicutes	0.591680129
Firmicutes	0.591736695
Firmicutes	0.591857001
Firmicutes	0.591860465
Firmicutes	0.591903211
Firmicutes	0.591932059
Firmicutes	0.591973244
Firmicutes	0.59199353
Firmicutes	0.59202454
Firmicutes	0.59204244
Firmicutes	0.592066601
Firmicutes	0.592067989
Firmicutes	0.592069527
Firmicutes	0.592128801
Firmicutes	0.592196686
Firmicutes	0.59222561
Firmicutes	0.59223301
Firmicutes	0.592245989
Firmicutes	0.5922539
Firmicutes	0.592378753
Firmicutes	0.59238477
Firmicutes	0.592436975
Firmicutes	0.592507995
Firmicutes	0.592523364
Firmicutes	0.592654987
Firmicutes	0.592765957
Firmicutes	0.592814371
Firmicutes	0.592865452
Firmicutes	0.592920354
Firmicutes	0.592924528
Firmicutes	0.592959841
Firmicutes	0.592993302
Firmicutes	0.593065693
Firmicutes	0.593083847
Firmicutes	0.593152866
Firmicutes	0.593269934
Firmicutes	0.593277311
Firmicutes	0.593285636
Firmicutes	0.593307593
Firmicutes	0.593451569
Firmicutes	0.593457944
Firmicutes	0.593474427
Firmicutes	0.593495935
Firmicutes	0.593580247
Firmicutes	0.593607306
Firmicutes	0.593666369
Firmicutes	0.593698176
Firmicutes	0.593732513
Firmicutes	0.59375
Firmicutes	0.593771158
Firmicutes	0.593792173
Firmicutes	0.593806922
Firmicutes	0.593856655
Firmicutes	0.593936382
Firmicutes	0.594054054
Firmicutes	0.594202899
Firmicutes	0.594202899
Firmicutes	0.59421365
Firmicutes	0.594230769
Firmicutes	0.594256259
Firmicutes	0.594258373
Firmicutes	0.594299287
Firmicutes	0.59434683
Firmicutes	0.594396264
Firmicutes	0.59441283
Firmicutes	0.594439541
Firmicutes	0.594452774
Firmicutes	0.594496741
Firmicutes	0.594530321
Firmicutes	0.594551282
Firmicutes	0.594611931
Firmicutes	0.594621027
Firmicutes	0.59466393
Firmicutes	0.594676806
Firmicutes	0.594728171
Firmicutes	0.594743535
Firmicutes	0.59480894
Firmicutes	0.594813614
Firmicutes	0.594818653
Firmicutes	0.594820018
Firmicutes	0.594831564
Firmicutes	0.594951923
Firmicutes	0.594957983
Firmicutes	0.595002603
Firmicutes	0.595027391
Firmicutes	0.595041322
Firmicutes	0.595145631
Firmicutes	0.595170455
Firmicutes	0.595174263
Firmicutes	0.595196251
Firmicutes	0.595226954
Firmicutes	0.595238095
Firmicutes	0.595382746
Firmicutes	0.595387021
Firmicutes	0.595425868
Firmicutes	0.59551495
Firmicutes	0.595524957
Firmicutes	0.595583161
Firmicutes	0.595648912
Firmicutes	0.595744681
Firmicutes	0.595870206
Firmicutes	0.595991561
Firmicutes	0.596022374
Firmicutes	0.596046943
Firmicutes	0.596153846
Firmicutes	0.596153846
Firmicutes	0.596163815
Firmicutes	0.596207474
Firmicutes	0.596260388
Firmicutes	0.596293845
Firmicutes	0.596330275
Firmicutes	0.596343179
Firmicutes	0.596365639
Firmicutes	0.596367897
Firmicutes	0.596385542
Firmicutes	0.596566524
Firmicutes	0.596602972
Firmicutes	0.596605744
Firmicutes	0.596622889
Firmicutes	0.596693387
Firmicutes	0.596703297
Firmicutes	0.596705632
Firmicutes	0.596737908
Firmicutes	0.596754057
Firmicutes	0.596785975
Firmicutes	0.596792035
Firmicutes	0.596795728
Firmicutes	0.596858639
Firmicutes	0.596871847
Firmicutes	0.596880624
Firmicutes	0.596914822
Firmicutes	0.596952181
Firmicutes	0.596981965
Firmicutes	0.596986817
Firmicutes	0.597056762
Firmicutes	0.597122302
Firmicutes	0.597167139
Firmicutes	0.597260274
Firmicutes	0.597319719
Firmicutes	0.597326203
Firmicutes	0.597380214
Firmicutes	0.597402597
Firmicutes	0.597435897
Firmicutes	0.597510373
Firmicutes	0.597598933
Firmicutes	0.597694841
Firmicutes	0.597740113
Firmicutes	0.597744361
Firmicutes	0.597783572
Firmicutes	0.597818678
Firmicutes	0.597918638
Firmicutes	0.597957881
Firmicutes	0.59798995
Firmicutes	0.598047915
Firmicutes	0.598114824
Firmicutes	0.598122867
Firmicutes	0.598130841
Firmicutes	0.598146129
Firmicutes	0.598196393
Firmicutes	0.59830611
Firmicutes	0.598378378
Firmicutes	0.59844358
Firmicutes	0.598445596
Firmicutes	0.598546042
Firmicutes	0.598574822
Firmicutes	0.598591549
Firmicutes	0.598740888
Firmicutes	0.598749349
Firmicutes	0.598850575
Firmicutes	0.598890943
Firmicutes	0.598897734
Firmicutes	0.598930481
Firmicutes	0.598941099
Firmicutes	0.598958333
Firmicutes	0.599000625
Firmicutes	0.59904661
Firmicutes	0.599071207
Firmicutes	0.599074788
Firmicutes	0.599124453
Firmicutes	0.599150142
Firmicutes	0.599234205
Firmicutes	0.599259259
Firmicutes	0.599318956
Firmicutes	0.599344262
Firmicutes	0.599370504
Firmicutes	0.599410029
Firmicutes	0.599439776
Firmicutes	0.599458728
Firmicutes	0.599504542
Firmicutes	0.5995086
Firmicutes	0.599516519
Firmicutes	0.599580713
Firmicutes	0.599627561
Firmicutes	0.599639856
Firmicutes	0.599665924
Firmicutes	0.599720084
Firmicutes	0.599809886
Firmicutes	0.599831152
Firmicutes	0.599884527
Firmicutes	0.599888703
Firmicutes	0.59989567
Firmicutes	0.59992798
Firmicutes	0.600088574
Firmicutes	0.600096479
Firmicutes	0.600107933
Firmicutes	0.600145666
Firmicutes	0.600161551
Firmicutes	0.600165563
Firmicutes	0.600291404
Firmicutes	0.60031185
Firmicutes	0.600357622
Firmicutes	0.600363857
Firmicutes	0.600424328
Firmicutes	0.600455322
Firmicutes	0.600460564
Firmicutes	0.60046729
Firmicutes	0.600498339
Firmicutes	0.600508906
Firmicutes	0.600534402
Firmicutes	0.600578273
Firmicutes	0.600625
Firmicutes	0.600778968
Firmicutes	0.600859907
Firmicutes	0.600899743
Firmicutes	0.600905563
Firmicutes	0.600920447
Firmicutes	0.600936524
Firmicutes	0.600948867
Firmicutes	0.600967352
Firmicutes	0.601104972
Firmicutes	0.601164483
Firmicutes	0.601237113
Firmicutes	0.601260126
Firmicutes	0.601265823
Firmicutes	0.60127085
Firmicutes	0.601300108
Firmicutes	0.601354042
Firmicutes	0.601358412
Firmicutes	0.601371951
Firmicutes	0.601443124
Firmicutes	0.601535241
Firmicutes	0.601547389
Firmicutes	0.601606805
Firmicutes	0.601634877
Firmicutes	0.60164271
Firmicutes	0.601747815
Firmicutes	0.601792574
Firmicutes	0.601840491
Firmicutes	0.601868068
Firmicutes	0.601877934
Firmicutes	0.60192926
Firmicutes	0.601941748
Firmicutes	0.602052452
Firmicutes	0.602150538
Firmicutes	0.602298851
Firmicutes	0.602314571
Firmicutes	0.602367688
Firmicutes	0.602383532
Firmicutes	0.602384292
Firmicutes	0.602403605
Firmicutes	0.602461984
Firmicutes	0.602487831
Firmicutes	0.60250298
Firmicutes	0.602633154
Firmicutes	0.602660754
Firmicutes	0.602695418
Firmicutes	0.602734218
Firmicutes	0.602739726
Firmicutes	0.602745256
Firmicutes	0.602800764
Firmicutes	0.602836879
Firmicutes	0.602907769
Firmicutes	0.602941176
Firmicutes	0.602957086
Firmicutes	0.602972399
Firmicutes	0.603061782
Firmicutes	0.603075171
Firmicutes	0.60309973
Firmicutes	0.603129445
Firmicutes	0.60315534
Firmicutes	0.603186646
Firmicutes	0.603218646
Firmicutes	0.603231018
Firmicutes	0.603244838
Firmicutes	0.603273138
Firmicutes	0.603375527
Firmicutes	0.603382433
Firmicutes	0.603407756
Firmicutes	0.603448276
Firmicutes	0.603448276
Firmicutes	0.603448276
Firmicutes	0.603493912
Firmicutes	0.603508772
Firmicutes	0.603516733
Firmicutes	0.603552685
Firmicutes	0.603562696
Firmicutes	0.603564547
Firmicutes	0.603617571
Firmicutes	0.60362173
Firmicutes	0.603825137
Firmicutes	0.60391198
Firmicutes	0.603913894
Firmicutes	0.603983597
Firmicutes	0.604013378
Firmicutes	0.604017857
Firmicutes	0.604035309
Firmicutes	0.604057971
Firmicutes	0.604109589
Firmicutes	0.604121475
Firmicutes	0.604152713
Firmicutes	0.604166667
Firmicutes	0.604212374
Firmicutes	0.604241436
Firmicutes	0.60428051
Firmicutes	0.6043257
Firmicutes	0.604370328
Firmicutes	0.604395604
Firmicutes	0.604422604
Firmicutes	0.604527297
Firmicutes	0.604550379
Firmicutes	0.604564509
Firmicutes	0.604564756
Firmicutes	0.604621309
Firmicutes	0.604633205
Firmicutes	0.604636188
Firmicutes	0.604651163
Firmicutes	0.60475423
Firmicutes	0.604755784
Firmicutes	0.6048
Firmicutes	0.60483871
Firmicutes	0.604861504
Firmicutes	0.604882459
Firmicutes	0.604898829
Firmicutes	0.604899497
Firmicutes	0.60492228
Firmicutes	0.604955265
Firmicutes	0.604957006
Firmicutes	0.605042017
Firmicutes	0.605063291
Firmicutes	0.605117566
Firmicutes	0.605140187
Firmicutes	0.605146406
Firmicutes	0.605172414
Firmicutes	0.60521636
Firmicutes	0.605263158
Firmicutes	0.605331599
Firmicutes	0.605359958
Firmicutes	0.605395232
Firmicutes	0.605405405
Firmicutes	0.605485232
Firmicutes	0.605538922
Firmicutes	0.605567227
Firmicutes	0.605571031
Firmicutes	0.605664488
Firmicutes	0.605675147
Firmicutes	0.605809129
Firmicutes	0.605828221
Firmicutes	0.605831533
Firmicutes	0.60585723
Firmicutes	0.605894448
Firmicutes	0.60589701
Firmicutes	0.605913978
Firmicutes	0.606030648
Firmicutes	0.606045082
Firmicutes	0.606086221
Firmicutes	0.606113537
Firmicutes	0.606158833
Firmicutes	0.606203641
Firmicutes	0.606229661
Firmicutes	0.6062417
Firmicutes	0.606325707
Firmicutes	0.606357928
Firmicutes	0.606361829
Firmicutes	0.606365159
Firmicutes	0.606382979
Firmicutes	0.6064
Firmicutes	0.606471031
Firmicutes	0.606508876
Firmicutes	0.606524963
Firmicutes	0.606557377
Firmicutes	0.606590115
Firmicutes	0.606590451
Firmicutes	0.606606607
Firmicutes	0.606671839
Firmicutes	0.606792946
Firmicutes	0.606805293
Firmicutes	0.606852497
Firmicutes	0.60688592
Firmicutes	0.60693941
Firmicutes	0.606954689
Firmicutes	0.607052897
Firmicutes	0.607066381
Firmicutes	0.607091519
Firmicutes	0.607099143
Firmicutes	0.607142857
Firmicutes	0.607177033
Firmicutes	0.607293128
Firmicutes	0.607326007
Firmicutes	0.607418112
Firmicutes	0.607476636
Firmicutes	0.607539683
Firmicutes	0.60754717
Firmicutes	0.607576841
Firmicutes	0.607611549
Firmicutes	0.60761347
Firmicutes	0.607617896
Firmicutes	0.607674944
Firmicutes	0.607686454
Firmicutes	0.607772436
Firmicutes	0.607799853
Firmicutes	0.607815771
Firmicutes	0.60782967
Firmicutes	0.607917059
Firmicutes	0.6080771
Firmicutes	0.608108108
Firmicutes	0.60815402
Firmicutes	0.608198925
Firmicutes	0.608203678
Firmicutes	0.608235949
Firmicutes	0.608285265
Firmicutes	0.608358209
Firmicutes	0.608397601
Firmicutes	0.608517188
Firmicutes	0.608522501
Firmicutes	0.608529599
Firmicutes	0.608534323
Firmicutes	0.608538785
Firmicutes	0.60856633
Firmicutes	0.608599779
Firmicutes	0.608613046
Firmicutes	0.608666215
Firmicutes	0.608668342
Firmicutes	0.608695652
Firmicutes	0.608695652
Firmicutes	0.608720597
Firmicutes	0.608798486
Firmicutes	0.608820709
Firmicutes	0.608901515
Firmicutes	0.608935466
Firmicutes	0.609065156
Firmicutes	0.609140108
Firmicutes	0.609202454
Firmicutes	0.609212481
Firmicutes	0.609219858
Firmicutes	0.609229259
Firmicutes	0.609375
Firmicutes	0.609394314
Firmicutes	0.609421001
Firmicutes	0.609457093
Firmicutes	0.609542356
Firmicutes	0.609703736
Firmicutes	0.609809264
Firmicutes	0.609819121
Firmicutes	0.609820254
Firmicutes	0.609857035
Firmicutes	0.60999306
Firmicutes	0.609993906
Firmicutes	0.610030706
Firmicutes	0.610062893
Firmicutes	0.610072491
Firmicutes	0.610081112
Firmicutes	0.610088616
Firmicutes	0.61010101
Firmicutes	0.610143443
Firmicutes	0.610231425
Firmicutes	0.610244989
Firmicutes	0.610368787
Firmicutes	0.610376045
Firmicutes	0.610441767
Firmicutes	0.610458284
Firmicutes	0.610499266
Firmicutes	0.610526316
Firmicutes	0.61053316
Firmicutes	0.61061008
Firmicutes	0.610642782
Firmicutes	0.610663984
Firmicutes	0.610687023
Firmicutes	0.610725844
Firmicutes	0.610810811
Firmicutes	0.610817942
Firmicutes	0.610878661
Firmicutes	0.610891871
Firmicutes	0.610970464
Firmicutes	0.610993658
Firmicutes	0.611074049
Firmicutes	0.611111111
Firmicutes	0.611163671
Firmicutes	0.611188165
Firmicutes	0.611235955
Firmicutes	0.611310592
Firmicutes	0.611356119
Firmicutes	0.611359725
Firmicutes	0.611390285
Firmicutes	0.611402851
Firmicutes	0.611428571
Firmicutes	0.61148904
Firmicutes	0.611498258
Firmicutes	0.611526147
Firmicutes	0.611528822
Firmicutes	0.611570248
Firmicutes	0.611629576
Firmicutes	0.611764706
Firmicutes	0.611801242
Firmicutes	0.611811927
Firmicutes	0.611819235
Firmicutes	0.611825193
Firmicutes	0.611838361
Firmicutes	0.611901001
Firmicutes	0.611931483
Firmicutes	0.612075472
Firmicutes	0.612107623
Firmicutes	0.612127045
Firmicutes	0.612157074
Firmicutes	0.612161052
Firmicutes	0.6121673
Firmicutes	0.612174767
Firmicutes	0.612285337
Firmicutes	0.612407513
Firmicutes	0.612431444
Firmicutes	0.612459016
Firmicutes	0.612468101
Firmicutes	0.6125
Firmicutes	0.612506407
Firmicutes	0.612588171
Firmicutes	0.612593383
Firmicutes	0.612648221
Firmicutes	0.612676056
Firmicutes	0.612732095
Firmicutes	0.61274307
Firmicutes	0.612779061
Firmicutes	0.612852665
Firmicutes	0.612858141
Firmicutes	0.612891863
Firmicutes	0.612945265
Firmicutes	0.613013699
Firmicutes	0.613102596
Firmicutes	0.613175676
Firmicutes	0.613217768
Firmicutes	0.613252197
Firmicutes	0.61339336
Firmicutes	0.613409415
Firmicutes	0.613435701
Firmicutes	0.613477924
Firmicutes	0.613553114
Firmicutes	0.613691932
Firmicutes	0.613703485
Firmicutes	0.613727055
Firmicutes	0.61375
Firmicutes	0.613799283
Firmicutes	0.613801453
Firmicutes	0.613874943
Firmicutes	0.61391087
Firmicutes	0.613927049
Firmicutes	0.613961814
Firmicutes	0.614035088
Firmicutes	0.6140826
Firmicutes	0.614098837
Firmicutes	0.614204545
Firmicutes	0.614229765
Firmicutes	0.614261168
Firmicutes	0.614277145
Firmicutes	0.614285714
Firmicutes	0.614309211
Firmicutes	0.614341085
Firmicutes	0.61442657
Firmicutes	0.614449696
Firmicutes	0.614473684
Firmicutes	0.614485981
Firmicutes	0.614590058
Firmicutes	0.614613181
Firmicutes	0.614620939
Firmicutes	0.614742015
Firmicutes	0.614765101
Firmicutes	0.614781635
Firmicutes	0.614884099
Firmicutes	0.61489899
Firmicutes	0.614983404
Firmicutes	0.615050651
Firmicutes	0.6152019
Firmicutes	0.615217391
Firmicutes	0.615240767
Firmicutes	0.615302869
Firmicutes	0.61533052
Firmicutes	0.615449557
Firmicutes	0.615483319
Firmicutes	0.615507169
Firmicutes	0.615688488
Firmicutes	0.615705615
Firmicutes	0.615716753
Firmicutes	0.615807904
Firmicutes	0.615808824
Firmicutes	0.615866388
Firmicutes	0.615884477
Firmicutes	0.615954224
Firmicutes	0.616139099
Firmicutes	0.616180049
Firmicutes	0.616212339
Firmicutes	0.616312741
Firmicutes	0.616368286
Firmicutes	0.616381305
Firmicutes	0.616454229
Firmicutes	0.616464582
Firmicutes	0.616504854
Firmicutes	0.616547335
Firmicutes	0.616570328
Firmicutes	0.616591928
Firmicutes	0.616696061
Firmicutes	0.616701461
Firmicutes	0.616776316
Firmicutes	0.616860864
Firmicutes	0.616864743
Firmicutes	0.616870573
Firmicutes	0.61687631
Firmicutes	0.616876819
Firmicutes	0.616925388
Firmicutes	0.616963064
Firmicutes	0.617073171
Firmicutes	0.617100372
Firmicutes	0.617106315
Firmicutes	0.61719324
Firmicutes	0.617216117
Firmicutes	0.617258883
Firmicutes	0.61732852
Firmicutes	0.617343845
Firmicutes	0.617370892
Firmicutes	0.617395676
Firmicutes	0.61741547
Firmicutes	0.617597293
Firmicutes	0.617628802
Firmicutes	0.617685306
Firmicutes	0.617685306
Firmicutes	0.617702448
Firmicutes	0.617793051
Firmicutes	0.617810761
Firmicutes	0.617854002
Firmicutes	0.617928634
Firmicutes	0.617989418
Firmicutes	0.618008186
Firmicutes	0.618031992
Firmicutes	0.618037135
Firmicutes	0.618043845
Firmicutes	0.618100128
Firmicutes	0.61815562
Firmicutes	0.618169849
Firmicutes	0.618181818
Firmicutes	0.618198874
Firmicutes	0.618243243
Firmicutes	0.618257261
Firmicutes	0.618268575
Firmicutes	0.618299946
Firmicutes	0.618307427
Firmicutes	0.618320611
Firmicutes	0.618369352
Firmicutes	0.618383405
Firmicutes	0.618451025
Firmicutes	0.618473896
Firmicutes	0.618514751
Firmicutes	0.618575293
Firmicutes	0.618602091
Firmicutes	0.618637725
Firmicutes	0.618671926
Firmicutes	0.61875
Firmicutes	0.618771166
Firmicutes	0.618859401
Firmicutes	0.618873446
Firmicutes	0.618924509
Firmicutes	0.61893397
Firmicutes	0.618934911
Firmicutes	0.618981642
Firmicutes	0.619019492
Firmicutes	0.619047619
Firmicutes	0.619047619
Firmicutes	0.61908646
Firmicutes	0.619173729
Firmicutes	0.619183966
Firmicutes	0.619252874
Firmicutes	0.619256892
Firmicutes	0.619354839
Firmicutes	0.619354839
Firmicutes	0.61938873
Firmicutes	0.619399739
Firmicutes	0.619422572
Firmicutes	0.619469027
Firmicutes	0.619486504
Firmicutes	0.619491525
Firmicutes	0.619509044
Firmicutes	0.619605425
Firmicutes	0.619628339
Firmicutes	0.619647355
Firmicutes	0.619669278
Firmicutes	0.619711538
Firmicutes	0.619753086
Firmicutes	0.619795222
Firmicutes	0.619826756
Firmicutes	0.619923044
Firmicutes	0.62004035
Firmicutes	0.62005277
Firmicutes	0.62006079
Firmicutes	0.620111732
Firmicutes	0.620187793
Firmicutes	0.62022035
Firmicutes	0.620320856
Firmicutes	0.620335821
Firmicutes	0.620347395
Firmicutes	0.620437956
Firmicutes	0.620560748
Firmicutes	0.620638821
Firmicutes	0.620669056
Firmicutes	0.620712401
Firmicutes	0.620798319
Firmicutes	0.620830895
Firmicutes	0.620881027
Firmicutes	0.620981387
Firmicutes	0.621031746
Firmicutes	0.621038436
Firmicutes	0.621120889
Firmicutes	0.621135029
Firmicutes	0.621164021
Firmicutes	0.621166566
Firmicutes	0.621186911
Firmicutes	0.621248499
Firmicutes	0.621249385
Firmicutes	0.621311475
Firmicutes	0.621348911
Firmicutes	0.621355236
Firmicutes	0.621374866
Firmicutes	0.621428571
Firmicutes	0.621511628
Firmicutes	0.621512482
Firmicutes	0.621536025
Firmicutes	0.621642364
Firmicutes	0.621661721
Firmicutes	0.621712744
Firmicutes	0.621783877
Firmicutes	0.621818182
Firmicutes	0.621919585
Firmicutes	0.621933622
Firmicutes	0.621981682
Firmicutes	0.621995192
Firmicutes	0.622012229
Firmicutes	0.622031662
Firmicutes	0.622083981
Firmicutes	0.622113677
Firmicutes	0.622166247
Firmicutes	0.62224554
Firmicutes	0.622266402
Firmicutes	0.622309198
Firmicutes	0.622340426
Firmicutes	0.622473246
Firmicutes	0.622474747
Firmicutes	0.622498275
Firmicutes	0.62254025
Firmicutes	0.62260274
Firmicutes	0.622619048
Firmicutes	0.622641509
Firmicutes	0.622653722
Firmicutes	0.62266965
Firmicutes	0.622695853
Firmicutes	0.622706422
Firmicutes	0.622754491
Firmicutes	0.622906537
Firmicutes	0.62295082
Firmicutes	0.622990745
Firmicutes	0.623083132
Firmicutes	0.623199393
Firmicutes	0.623210249
Firmicutes	0.623306233
Firmicutes	0.623323013
Firmicutes	0.62332696
Firmicutes	0.623361144
Firmicutes	0.623453153
Firmicutes	0.623513871
Firmicutes	0.623515439
Firmicutes	0.623538012
Firmicutes	0.623539982
Firmicutes	0.623571147
Firmicutes	0.623605402
Firmicutes	0.623608018
Firmicutes	0.623673469
Firmicutes	0.623696682
Firmicutes	0.623837701
Firmicutes	0.623848516
Firmicutes	0.623937677
Firmicutes	0.623951182
Firmicutes	0.623953638
Firmicutes	0.624116816
Firmicutes	0.62413452
Firmicutes	0.624189064
Firmicutes	0.624207493
Firmicutes	0.624218306
Firmicutes	0.624223602
Firmicutes	0.624236731
Firmicutes	0.624269006
Firmicutes	0.624285086
Firmicutes	0.624333925
Firmicutes	0.624426606
Firmicutes	0.624459543
Firmicutes	0.624518119
Firmicutes	0.624587847
Firmicutes	0.624667258
Firmicutes	0.624750499
Firmicutes	0.62477008
Firmicutes	0.62477008
Firmicutes	0.624775583
Firmicutes	0.624829468
Firmicutes	0.624863089
