cluster	Sheep_MAG	NHP	RUG	Uhgg	RGIG
clu_11682	0	0	1	0	0
clu_11683	0	0	1	0	0
clu_11684	0	0	0	0	1
clu_11685	0	0	1	0	0
clu_11686	0	0	0	0	1
clu_11687	0	0	1	0	0
clu_11688	0	1	0	0	0
clu_11689	0	1	0	0	0
clu_11690	1	0	0	0	1
clu_11691	0	0	0	0	1
clu_11692	0	0	1	0	0
clu_11693	0	0	0	0	1
clu_11694	0	0	1	0	0
clu_11695	0	0	1	0	0
clu_11696	0	0	0	0	1
clu_11697	0	0	0	0	1
clu_11698	0	0	0	0	1
clu_11699	0	0	0	1	0
clu_11700	0	0	0	0	1
clu_11701	0	0	0	0	1
clu_11702	0	0	0	0	1
clu_11703	0	0	1	0	0
clu_11704	0	0	0	0	1
clu_11705	0	0	1	0	0
clu_11706	0	0	0	0	1
clu_11707	0	0	1	0	0
clu_11708	0	1	0	1	0
clu_11709	0	1	0	0	0
clu_11710	0	1	0	0	0
clu_11711	0	0	0	1	0
clu_11712	0	0	1	0	0
clu_11713	0	1	1	1	0
clu_11714	0	0	0	1	0
clu_11715	0	0	0	1	0
clu_11716	0	1	0	0	0
clu_11717	0	1	0	0	0
clu_11718	0	0	0	0	1
clu_11719	0	0	0	0	1
clu_11720	1	0	0	0	0
clu_11721	0	0	0	0	1
clu_11722	0	0	0	0	1
clu_11723	0	0	1	0	0
clu_11724	0	0	1	0	0
clu_11725	0	1	0	0	0
clu_11726	0	1	0	0	0
clu_11727	0	1	0	0	0
clu_11728	0	0	0	1	0
clu_11729	0	0	0	1	0
clu_11730	0	0	0	0	1
clu_11731	0	0	0	0	1
clu_11732	0	0	0	0	1
clu_11733	0	0	0	0	1
clu_11734	0	0	0	0	1
clu_11735	0	0	0	1	0
clu_11736	0	0	1	0	0
clu_11737	0	0	1	0	1
clu_11738	0	0	0	0	1
clu_11739	0	0	0	0	1
clu_11740	0	0	0	0	1
clu_11741	0	0	1	0	0
clu_11742	0	0	0	0	1
clu_11743	0	0	0	0	1
clu_11744	1	0	1	0	0
clu_11745	0	0	1	0	0
clu_11746	0	0	0	0	1
clu_11747	0	0	0	0	1
clu_11748	0	0	0	0	1
clu_11749	0	0	1	0	0
clu_11750	0	0	1	0	0
clu_11751	0	0	1	0	0
clu_11752	0	0	0	0	1
clu_11753	0	0	0	0	1
clu_11754	0	0	1	0	0
clu_11755	0	0	0	0	1
clu_11756	0	0	1	0	0
clu_11757	0	0	0	0	1
clu_11758	0	0	0	0	1
clu_11759	0	0	0	0	1
clu_11760	0	0	1	0	0
clu_11761	0	1	0	0	0
clu_11762	0	1	0	0	1
clu_11763	0	0	1	0	0
clu_11764	0	0	1	0	0
clu_11765	0	0	1	0	0
clu_11766	0	0	1	0	0
clu_11767	0	0	1	0	0
clu_11768	0	0	1	0	0
clu_11769	0	0	0	0	1
clu_11770	0	0	0	0	1
clu_11771	0	0	0	0	1
clu_11772	0	0	0	0	1
clu_11773	0	0	1	0	0
clu_11774	0	0	0	0	1
clu_11775	0	0	0	0	1
clu_11776	0	0	0	0	1
clu_11777	0	0	0	0	1
clu_11778	0	0	1	0	0
clu_11779	0	0	1	0	0
clu_11780	0	0	0	0	1
clu_11781	0	0	0	0	1
clu_11782	0	0	0	0	1
clu_11783	0	0	0	1	0
clu_11784	0	1	0	0	0
clu_11785	0	0	1	0	0
clu_11786	0	1	0	0	0
clu_11787	0	1	0	0	0
clu_11788	0	1	0	1	0
clu_11789	0	1	0	1	0
clu_11790	0	1	0	1	0
clu_11791	0	0	0	1	0
clu_11792	0	0	1	0	0
clu_11793	0	0	1	0	0
clu_11794	0	0	1	0	0
clu_11795	0	0	0	0	1
clu_11796	0	1	0	0	0
clu_11797	0	1	0	0	0
clu_11798	0	0	0	1	0
clu_11799	0	0	0	1	0
clu_11800	0	0	0	1	0
clu_11801	0	0	0	0	1
clu_11802	0	0	0	0	1
clu_11803	0	0	1	0	0
clu_11804	0	0	0	1	0
clu_11805	0	0	0	1	0
clu_11806	0	0	0	1	0
clu_11807	0	0	0	1	0
clu_11808	0	0	0	1	0
clu_11809	0	0	0	1	0
clu_11810	0	0	0	1	0
clu_11811	0	0	0	1	0
clu_11812	0	0	0	1	0
clu_11813	0	0	0	1	0
clu_11814	0	0	0	1	0
clu_11815	0	0	0	1	0
clu_11816	0	0	0	1	0
clu_11817	0	0	0	1	0
clu_11818	0	0	0	1	0
clu_11819	0	0	0	1	0
clu_11820	0	0	0	1	0
clu_11821	0	0	0	1	0
clu_11822	0	0	0	1	0
clu_11823	0	0	1	0	0
clu_11824	0	0	1	0	0
clu_11825	0	0	0	0	1
clu_11826	0	0	0	0	1
clu_11827	0	0	1	0	0
clu_11828	0	0	0	0	1
clu_11829	0	0	0	0	1
clu_11830	0	0	1	0	0
clu_11831	0	0	1	0	0
clu_11832	0	0	1	0	0
clu_11833	0	0	1	0	0
clu_11834	0	0	0	0	1
clu_11835	0	0	0	0	1
clu_11836	0	0	1	0	0
clu_11837	0	0	0	0	1
clu_11838	0	0	1	0	0
clu_11839	0	0	1	0	0
clu_11840	0	0	0	0	1
clu_11841	0	0	1	0	0
clu_11842	0	0	1	0	0
clu_11843	0	0	1	0	0
clu_11844	0	0	1	0	0
clu_11845	0	0	1	0	0
clu_11846	0	0	0	0	1
clu_11847	0	0	1	0	0
clu_11848	0	0	1	0	0
clu_11849	0	0	0	0	1
clu_11850	0	0	0	0	1
clu_11851	0	0	1	0	0
clu_11852	0	0	0	0	1
clu_11853	0	0	0	0	1
clu_11854	0	0	0	0	1
clu_11855	0	1	0	0	0
clu_11856	0	0	0	0	1
clu_11857	0	0	0	0	1
clu_11858	0	0	0	0	1
clu_11859	0	0	1	0	0
clu_11860	0	1	1	1	0
clu_11861	0	0	0	1	0
clu_11862	0	0	0	0	1
clu_11863	0	0	1	0	0
clu_11864	0	0	0	0	1
clu_11865	0	0	0	0	1
clu_11866	0	0	1	0	0
clu_11867	0	0	1	0	0
clu_11868	0	0	0	0	1
clu_11869	0	0	0	0	1
clu_11870	0	0	0	1	0
clu_11871	0	0	1	0	1
clu_11872	0	0	1	0	0
clu_11873	0	0	0	0	1
clu_11874	0	0	0	0	1
clu_11875	0	0	1	0	0
clu_11876	0	0	1	0	0
clu_11877	0	0	1	0	0
clu_11878	0	0	0	0	1
clu_11879	0	0	0	0	1
clu_11880	0	0	1	0	0
clu_11881	0	0	0	0	1
clu_11882	0	0	0	0	1
clu_11883	0	0	1	0	0
clu_11884	0	0	0	0	1
clu_11885	0	0	0	0	1
clu_11886	0	0	1	0	0
clu_11887	0	0	0	0	1
clu_11888	0	0	0	0	1
clu_11889	0	0	0	0	1
clu_11890	0	0	1	0	0
clu_11891	0	0	1	0	0
clu_11892	0	0	1	0	0
clu_11893	0	0	1	0	0
clu_11894	0	0	0	0	1
clu_11895	0	0	0	0	1
clu_11896	0	0	0	0	1
clu_11897	0	0	0	0	1
clu_11898	0	0	0	0	1
clu_11899	0	0	0	0	1
clu_11900	0	0	0	0	1
clu_11901	0	0	1	0	0
clu_11902	0	0	0	0	1
clu_11903	0	0	0	0	1
clu_11904	0	0	0	0	1
clu_11905	0	0	0	0	1
clu_11906	0	0	0	0	1
clu_11907	0	0	0	0	1
clu_11908	0	0	0	0	1
clu_11909	0	0	1	0	0
clu_11910	0	0	0	0	1
clu_11911	0	0	0	0	1
clu_11912	0	0	0	0	1
clu_11913	0	0	0	0	1
clu_11914	0	0	1	0	0
clu_11915	0	0	0	0	1
clu_11916	0	0	1	0	0
clu_11917	0	0	0	0	1
clu_11918	0	0	1	0	1
clu_11919	0	0	0	0	1
clu_11920	0	0	1	0	0
clu_11921	0	0	0	0	1
clu_11922	0	0	0	0	1
clu_11923	0	0	1	0	0
clu_11924	0	0	0	0	1
clu_11925	0	0	0	0	1
clu_11926	0	0	1	0	0
clu_11927	0	0	1	0	0
clu_11928	0	0	0	0	1
clu_11929	0	0	0	0	1
clu_11930	0	0	1	0	0
clu_11931	0	0	1	0	0
clu_11932	0	0	1	0	0
clu_11933	0	0	0	0	1
clu_11934	0	0	0	0	1
clu_11935	0	0	0	0	1
clu_11936	0	0	0	0	1
clu_11937	0	0	1	0	0
clu_11938	0	0	1	0	0
clu_11939	0	0	0	0	1
clu_11940	0	0	0	0	1
clu_11941	0	0	0	0	1
clu_11942	0	0	1	0	0
clu_11943	0	0	0	0	1
clu_11944	0	0	0	0	1
clu_11945	0	0	1	0	0
clu_11946	0	0	0	0	1
clu_11947	0	0	0	0	1
clu_11948	0	0	0	0	1
clu_11949	0	0	1	0	0
clu_11950	0	0	1	0	0
clu_11951	0	0	0	0	1
clu_11952	0	0	1	0	0
clu_11953	0	0	1	0	0
clu_11954	0	0	0	0	1
clu_11955	0	0	1	0	1
clu_11956	0	0	1	0	0
clu_11957	0	0	0	0	1
clu_11958	0	0	1	0	0
clu_11959	0	0	1	0	0
clu_11960	0	0	1	0	0
clu_11961	0	0	1	0	0
clu_11962	1	0	0	0	0
clu_11963	0	0	1	0	0
clu_11964	0	0	1	0	0
clu_11965	0	0	0	0	1
clu_11966	0	0	1	0	0
clu_11967	0	0	0	0	1
clu_11968	0	0	1	0	0
clu_11969	0	0	1	0	0
clu_11970	0	0	0	0	1
clu_11971	0	0	0	0	1
clu_11972	0	0	0	0	1
clu_11973	0	0	0	0	1
clu_11974	0	0	0	0	1
clu_11975	0	0	1	0	0
clu_11976	0	0	0	0	1
clu_11977	0	0	0	0	1
clu_11978	0	0	0	0	1
clu_11979	0	0	0	0	1
clu_11980	0	0	1	0	0
clu_11981	0	0	1	0	0
clu_11982	0	0	1	0	0
clu_11983	0	0	1	0	0
clu_11984	0	0	1	0	0
clu_11985	0	0	1	0	0
clu_11986	0	0	1	0	0
clu_11987	0	0	1	0	0
clu_11988	0	0	1	0	0
clu_11989	0	0	0	0	1
clu_11990	0	0	1	0	0
clu_11991	0	0	1	0	0
clu_11992	0	0	1	0	0
clu_11993	1	0	0	0	0
clu_11994	0	0	1	0	0
clu_11995	0	0	1	0	0
clu_11996	0	0	0	0	1
clu_11997	0	0	1	0	0
clu_11998	0	0	0	0	1
clu_11999	0	0	1	0	0
clu_12000	0	0	1	0	0
clu_12001	0	0	1	0	0
clu_12002	0	0	0	0	1
clu_12003	0	0	0	0	1
clu_12004	0	0	0	0	1
clu_12005	0	0	1	0	1
clu_12006	0	0	1	0	0
clu_12007	0	0	1	0	0
clu_12008	0	0	0	0	1
clu_12009	0	0	0	0	1
clu_12010	0	0	0	0	1
clu_12011	0	0	0	0	1
clu_12012	0	0	0	0	1
clu_12013	0	0	1	0	0
clu_12014	0	0	1	0	0
clu_12015	0	0	1	0	0
clu_12016	0	0	1	0	0
clu_12017	0	0	1	0	0
clu_12018	0	0	0	0	1
clu_12019	0	0	0	0	1
clu_12020	0	0	0	0	1
clu_12021	0	0	0	0	1
clu_12022	0	0	0	0	1
clu_12023	0	0	1	0	0
clu_12024	0	0	1	0	0
clu_12025	0	0	1	0	0
clu_12026	0	0	1	0	0
clu_12027	0	0	1	0	0
clu_12028	0	0	1	0	0
clu_12029	0	0	1	0	0
clu_12030	0	0	1	0	0
clu_12031	0	0	0	0	1
clu_12032	0	0	1	0	0
clu_12033	0	0	0	0	1
clu_12034	0	0	0	0	1
clu_12035	0	0	1	0	1
clu_12036	0	0	1	0	0
clu_12037	0	0	0	0	1
clu_12038	0	0	1	0	0
clu_12039	1	0	1	0	0
clu_12040	0	0	1	0	0
clu_12041	0	0	1	0	0
clu_12042	0	0	1	0	0
clu_12043	0	0	1	0	0
clu_12044	0	0	1	0	0
clu_12045	0	0	1	0	0
clu_12046	0	0	1	0	0
clu_12047	1	0	1	0	0
clu_12048	0	0	1	0	0
clu_12049	0	0	1	0	0
clu_12050	0	1	0	1	0
clu_12051	0	0	0	1	0
clu_12052	0	1	0	0	0
clu_12053	0	1	0	0	0
clu_12054	0	1	0	0	0
clu_12055	0	1	0	0	0
clu_12056	0	1	0	0	0
clu_12057	0	1	0	1	0
clu_12058	0	0	0	1	0
clu_12059	0	1	0	0	0
clu_12060	0	1	0	0	0
clu_12061	0	0	0	1	0
clu_12062	0	0	0	1	0
clu_12063	0	0	0	1	0
clu_12064	0	0	0	1	0
clu_12065	0	0	0	1	0
clu_12066	0	0	0	1	0
clu_12067	0	0	0	1	0
clu_12068	0	0	0	1	0
clu_12069	0	0	0	0	1
clu_12070	0	0	1	0	0
clu_12071	0	0	0	0	1
clu_12072	0	0	0	0	1
clu_12073	0	0	0	0	1
clu_12074	0	0	1	0	0
clu_12075	0	0	1	0	1
clu_12076	0	0	0	0	1
clu_12077	0	0	0	0	1
clu_12078	0	0	1	0	0
clu_12079	0	0	0	0	1
clu_12080	0	0	0	0	1
clu_12081	0	0	0	0	1
clu_12082	0	0	1	0	0
clu_12083	0	0	0	0	1
clu_12084	0	0	0	0	1
clu_12085	0	0	1	0	0
clu_12086	0	0	0	0	1
clu_12087	0	0	0	0	1
clu_12088	0	0	1	0	0
clu_12089	0	0	0	1	1
clu_12090	0	0	0	1	0
clu_12091	0	0	0	1	0
clu_12092	0	0	0	0	1
clu_12093	0	0	0	0	1
clu_12094	0	0	0	1	0
clu_12095	0	0	0	0	1
clu_12096	0	0	1	0	1
clu_12097	1	0	0	0	0
clu_12098	0	0	1	0	0
clu_12099	0	0	1	0	0
clu_12100	0	0	0	0	1
clu_12101	0	1	0	0	0
clu_12102	0	1	0	0	0
clu_12103	0	0	0	1	0
clu_12104	0	1	0	0	0
clu_12105	0	0	1	0	0
clu_12106	0	0	1	0	0
clu_12107	0	0	1	0	0
clu_12108	0	0	0	0	1
clu_12109	0	0	0	0	1
clu_12110	0	0	0	0	1
clu_12111	0	0	0	0	1
clu_12112	0	0	1	0	0
clu_12113	0	0	0	0	1
clu_12114	0	0	0	0	1
clu_12115	0	0	1	0	0
clu_12116	0	0	1	0	0
clu_12117	0	0	0	0	1
clu_12118	0	0	0	0	1
clu_12119	0	0	1	0	0
clu_12120	0	0	0	0	1
clu_12121	0	0	0	0	1
clu_12122	0	0	1	0	0
clu_12123	0	0	1	0	0
clu_12124	0	0	1	0	1
clu_12125	0	0	0	0	1
clu_12126	0	0	0	0	1
clu_12127	0	0	1	0	1
clu_12128	0	0	0	0	1
clu_12129	0	0	0	0	1
clu_12130	0	1	0	0	0
clu_12131	0	1	0	0	0
clu_12132	0	1	0	0	0
clu_12133	0	1	0	0	0
clu_12134	0	1	0	0	0
clu_12135	0	1	0	0	0
clu_12136	0	1	0	0	0
clu_12137	0	1	0	0	0
clu_12138	0	1	0	0	0
clu_12139	0	1	0	0	0
clu_12140	0	1	0	0	0
clu_12141	0	1	0	0	0
clu_12142	0	1	0	0	0
clu_12143	0	1	0	0	0
clu_12144	0	1	0	0	0
clu_12145	0	0	0	1	0
clu_12146	0	0	0	1	0
clu_12147	0	1	0	0	0
clu_12148	0	1	0	0	0
clu_12149	0	1	0	0	0
clu_12150	0	1	0	0	0
clu_12151	0	0	0	1	0
clu_12152	0	0	0	1	0
clu_12153	0	0	0	1	0
clu_12154	0	0	0	1	0
clu_12155	0	1	0	0	0
clu_12156	0	0	0	1	0
clu_12157	0	0	0	1	0
clu_12158	0	1	0	0	0
clu_12159	0	1	0	0	0
clu_12160	0	1	1	1	0
clu_12161	0	0	0	1	0
clu_12162	0	1	0	0	0
clu_12163	0	1	0	0	0
clu_12164	0	1	0	1	0
clu_12165	0	1	0	0	0
clu_12166	0	1	0	0	0
clu_12167	0	1	0	0	0
clu_12168	0	1	0	0	0
clu_12169	0	1	1	1	0
clu_12170	0	1	0	1	0
clu_12171	0	0	0	1	0
clu_12172	0	0	0	1	0
clu_12173	0	0	1	1	0
clu_12174	0	0	0	1	0
clu_12175	0	0	0	1	0
clu_12176	0	0	0	1	0
clu_12177	0	0	0	1	0
clu_12178	0	0	0	1	0
clu_12179	0	0	0	1	0
clu_12180	0	1	0	0	0
clu_12181	0	1	0	1	0
clu_12182	0	1	0	0	0
clu_12183	0	1	0	0	0
clu_12184	0	0	0	1	0
clu_12185	0	0	0	1	0
clu_12186	0	0	0	1	0
clu_12187	0	0	1	0	0
clu_12188	0	0	1	1	0
clu_12189	0	0	1	0	0
clu_12190	0	0	1	0	0
clu_12191	0	0	1	0	0
clu_12192	0	0	0	1	0
clu_12193	0	0	1	1	0
clu_12194	0	0	1	0	0
clu_12195	0	1	0	0	0
clu_12196	0	1	0	0	0
clu_12197	0	1	0	0	0
clu_12198	0	0	0	1	0
clu_12199	0	0	1	0	0
clu_12200	0	0	1	0	0
clu_12201	0	0	0	1	0
clu_12202	0	0	0	1	0
clu_12203	0	0	1	0	0
clu_12204	0	0	1	1	0
clu_12205	0	0	1	1	0
clu_12206	0	0	1	1	0
clu_12207	0	0	0	1	0
clu_12208	0	0	0	1	0
clu_12209	0	0	1	0	0
clu_12210	0	0	1	1	0
clu_12211	0	0	0	1	0
clu_12212	0	0	0	1	0
clu_12213	0	0	0	1	0
clu_12214	0	0	0	1	0
clu_12215	0	0	1	0	0
clu_12216	0	0	1	0	0
clu_12217	0	1	0	1	0
clu_12218	0	1	0	0	0
clu_12219	0	1	0	0	0
clu_12220	0	0	1	0	0
clu_12221	0	0	1	0	0
clu_12222	0	0	0	1	0
clu_12223	0	1	0	1	0
clu_12224	0	1	0	0	0
clu_12225	0	1	0	0	0
clu_12226	0	1	0	0	0
clu_12227	0	1	0	0	0
clu_12228	0	1	0	0	0
clu_12229	0	1	0	0	0
clu_12230	0	0	0	0	1
clu_12231	0	1	0	0	0
clu_12232	0	1	0	0	0
clu_12233	0	1	0	0	0
clu_12234	0	1	0	0	0
clu_12235	0	1	0	0	0
clu_12236	0	1	0	0	0
clu_12237	0	1	0	0	0
clu_12238	0	1	0	0	0
clu_12239	0	1	0	0	0
clu_12240	0	1	0	0	0
clu_12241	0	0	1	0	0
clu_12242	0	0	0	0	1
clu_12243	0	0	0	0	1
clu_12244	0	1	0	0	0
clu_12245	0	1	0	0	0
clu_12246	0	1	0	0	0
clu_12247	0	1	0	0	0
clu_12248	0	1	0	0	0
clu_12249	0	1	0	0	0
clu_12250	0	0	0	0	1
clu_12251	0	0	0	1	1
clu_12252	0	0	0	0	1
clu_12253	0	1	0	0	0
clu_12254	0	1	0	0	0
clu_12255	0	1	0	0	0
clu_12256	0	1	0	0	0
clu_12257	0	1	0	0	0
clu_12258	0	1	0	0	0
clu_12259	0	1	0	0	0
clu_12260	0	1	0	0	0
clu_12261	0	1	0	0	0
clu_12262	0	1	0	0	0
clu_12263	0	1	0	0	0
clu_12264	0	1	0	0	0
clu_12265	0	1	0	0	0
clu_12266	0	1	0	0	0
clu_12267	0	0	0	1	0
clu_12268	1	0	0	1	0
clu_12269	0	0	0	1	0
clu_12270	0	0	0	1	0
clu_12271	0	0	0	1	0
clu_12272	0	0	0	1	0
clu_12273	0	0	0	1	0
clu_12274	0	0	0	1	0
clu_12275	0	0	0	1	0
clu_12276	0	0	0	1	0
clu_12277	0	0	0	1	0
clu_12278	0	0	0	0	1
clu_12279	1	0	0	0	1
clu_12280	1	0	0	0	0
clu_12281	0	0	0	0	1
clu_12282	1	0	0	1	1
clu_12283	0	0	1	0	0
clu_12284	0	0	0	0	1
clu_12285	0	0	1	0	0
clu_12286	0	0	1	0	0
clu_12287	0	0	0	1	0
clu_12288	0	0	0	1	0
clu_12289	1	0	0	0	0
clu_12290	0	0	0	0	1
clu_12291	1	0	0	0	0
clu_12292	1	0	0	0	0
clu_12293	1	0	0	0	0
clu_12294	0	0	1	0	0
clu_12295	0	0	0	1	0
clu_12296	1	0	0	0	0
clu_12297	0	0	0	0	1
clu_12298	0	0	0	0	1
clu_12299	0	0	0	0	1
clu_12300	1	0	0	0	1
clu_12301	0	0	0	0	1
clu_12302	0	0	0	0	1
clu_12303	0	0	0	0	1
clu_12304	1	0	0	0	0
clu_12305	0	0	0	0	1
clu_12306	0	0	0	0	1
clu_12307	1	0	0	0	1
clu_12308	1	0	0	0	1
clu_12309	0	0	0	0	1
clu_12310	0	0	0	0	1
clu_12311	0	0	0	0	1
clu_12312	0	0	0	0	1
clu_12313	1	0	0	0	1
clu_12314	0	0	0	0	1
clu_12315	0	0	0	0	1
clu_12316	1	0	0	0	1
clu_12317	0	0	0	0	1
clu_12318	0	0	0	0	1
clu_12319	0	0	0	0	1
clu_12320	1	0	0	0	0
clu_12321	1	0	0	0	0
clu_12322	0	0	0	0	1
clu_12323	0	1	0	0	0
clu_12324	0	0	0	1	0
clu_12325	0	0	0	1	0
clu_12326	0	0	0	1	0
clu_12327	0	0	0	1	0
clu_12328	0	0	0	0	1
clu_12329	0	0	0	0	1
clu_12330	0	0	1	0	0
clu_12331	1	0	0	0	1
clu_12332	1	0	0	0	1
clu_12333	0	0	0	0	1
clu_12334	1	0	0	0	0
clu_12335	1	0	0	0	1
clu_12336	0	0	0	0	1
clu_12337	0	0	0	1	0
clu_12338	0	0	0	1	0
clu_12339	0	0	0	0	1
clu_12340	0	0	0	0	1
clu_12341	0	0	0	0	1
clu_12342	0	0	0	0	1
clu_12343	0	0	0	0	1
clu_12344	0	0	0	0	1
clu_12345	0	0	0	0	1
clu_12346	0	0	0	0	1
clu_12347	0	0	0	0	1
clu_12348	0	0	0	0	1
clu_12349	1	0	0	0	0
clu_12350	0	0	0	0	1
clu_12351	0	0	0	0	1
clu_12352	0	0	0	0	1
clu_12353	0	0	0	0	1
clu_12354	0	0	0	0	1
clu_12355	0	0	0	0	1
clu_12356	0	0	0	0	1
clu_12357	0	0	0	0	1
clu_12358	0	0	0	0	1
clu_12359	0	0	0	0	1
clu_12360	0	0	0	0	1
clu_12361	0	0	0	0	1
clu_12362	0	0	0	0	1
clu_12363	0	0	0	0	1
clu_12364	0	0	0	0	1
clu_12365	0	0	0	0	1
clu_12366	0	0	0	0	1
clu_12367	0	0	0	0	1
clu_12368	0	0	0	0	1
clu_12369	0	0	0	0	1
clu_12370	0	0	0	0	1
clu_12371	0	0	0	0	1
clu_12372	0	0	0	0	1
clu_12373	0	0	0	0	1
clu_12374	0	0	0	0	1
clu_12375	0	0	0	0	1
clu_12376	0	0	0	0	1
clu_12377	0	0	0	0	1
clu_12378	0	0	0	0	1
clu_12379	0	0	0	0	1
clu_12380	0	0	0	0	1
clu_12381	0	0	0	0	1
clu_12382	0	0	0	0	1
clu_12383	0	0	0	0	1
clu_12384	0	0	0	0	1
clu_12385	0	0	0	1	0
clu_12386	0	0	0	1	0
clu_12387	0	0	0	1	0
clu_12388	1	0	0	0	1
clu_12389	0	0	0	1	0
clu_12390	0	0	0	0	1
clu_12391	0	0	0	0	1
clu_12392	1	0	0	0	0
clu_12393	0	0	0	0	1
clu_12394	0	0	0	1	1
clu_12395	1	0	0	0	0
clu_12396	0	0	0	0	1
clu_12397	1	0	0	0	1
clu_12398	1	0	0	0	0
clu_12399	0	0	0	0	1
clu_12400	1	0	0	0	0
clu_12401	1	0	0	0	0
clu_12402	1	0	0	0	1
clu_12403	1	0	0	0	0
clu_12404	1	0	0	0	0
clu_12405	0	0	0	0	1
clu_12406	1	0	0	0	0
clu_12407	1	0	0	0	1
clu_12408	0	0	0	1	0
clu_12409	0	0	0	1	1
clu_12410	0	0	0	0	1
clu_12411	0	0	0	0	1
clu_12412	0	0	0	0	1
clu_12413	0	0	0	0	1
clu_12414	1	0	0	0	0
clu_12415	0	0	0	0	1
clu_12416	1	0	0	0	0
clu_12417	0	0	0	0	1
clu_12418	1	0	0	0	1
clu_12419	1	0	0	0	0
clu_12420	1	0	0	0	0
clu_12421	0	0	0	0	1
clu_12422	0	0	0	0	1
clu_12423	0	0	0	0	1
clu_12424	0	0	0	1	0
clu_12425	0	1	0	0	0
clu_12426	0	0	0	1	0
clu_12427	0	0	0	1	0
clu_12428	0	1	0	0	0
clu_12429	0	0	0	1	0
clu_12430	0	0	0	1	0
clu_12431	0	0	0	0	1
clu_12432	0	0	0	0	1
clu_12433	0	0	0	0	1
clu_12434	1	0	0	0	0
clu_12435	1	0	0	0	1
clu_12436	0	0	0	0	1
clu_12437	1	0	0	0	1
clu_12438	1	0	0	0	1
clu_12439	1	0	0	0	0
clu_12440	0	0	0	0	1
clu_12441	0	0	0	0	1
clu_12442	1	0	0	0	1
clu_12443	1	0	0	0	1
clu_12444	0	0	0	0	1
clu_12445	0	0	0	0	1
clu_12446	1	0	0	0	0
clu_12447	1	0	0	0	1
clu_12448	1	0	0	1	0
clu_12449	0	0	0	0	1
clu_12450	1	0	0	0	0
clu_12451	0	0	0	0	1
clu_12452	0	0	0	0	1
clu_12453	0	0	0	0	1
clu_12454	0	0	0	0	1
clu_12455	0	0	0	0	1
clu_12456	0	0	0	0	1
clu_12457	0	0	0	0	1
clu_12458	0	0	0	0	1
clu_12459	0	0	0	1	0
clu_12460	0	0	0	0	1
clu_12461	0	0	0	0	1
clu_12462	0	0	0	0	1
clu_12463	0	0	0	0	1
clu_12464	0	0	0	0	1
clu_12465	0	0	0	1	0
clu_12466	0	0	0	0	1
clu_12467	0	0	0	0	1
clu_12468	1	0	0	0	0
clu_12469	0	0	0	0	1
clu_12470	0	0	0	0	1
clu_12471	0	0	0	0	1
clu_12472	0	0	0	0	1
clu_12473	0	0	0	0	1
clu_12474	0	0	0	1	0
clu_12475	0	0	0	0	1
clu_12476	0	0	0	0	1
clu_12477	0	0	0	0	1
clu_12478	0	0	0	0	1
clu_12479	0	0	0	0	1
clu_12480	1	0	0	0	1
clu_12481	1	0	0	0	0
clu_12482	0	0	0	0	1
clu_12483	1	0	0	0	0
clu_12484	0	0	0	0	1
clu_12485	1	0	0	0	1
clu_12486	1	0	0	0	1
clu_12487	0	0	0	0	1
clu_12488	1	0	0	0	1
clu_12489	1	0	0	0	0
clu_12490	0	0	0	0	1
clu_12491	1	0	0	0	1
clu_12492	1	0	0	0	0
clu_12493	1	0	0	0	0
clu_12494	1	0	0	0	1
clu_12495	1	0	0	0	1
clu_12496	1	0	0	0	0
clu_12497	0	0	0	0	1
clu_12498	0	0	0	0	1
clu_12499	1	0	0	0	1
clu_12500	0	0	0	0	1
clu_12501	0	0	0	0	1
clu_12502	1	0	0	0	1
clu_12503	1	0	0	0	1
clu_12504	1	0	0	0	1
clu_12505	1	0	0	0	0
clu_12506	1	0	0	0	1
clu_12507	1	0	0	0	1
clu_12508	0	0	0	0	1
clu_12509	0	1	0	1	0
clu_12510	0	1	0	0	0
clu_12511	0	0	0	0	1
clu_12512	0	0	0	0	1
clu_12513	0	0	0	0	1
clu_12514	0	0	0	0	1
clu_12515	0	0	0	0	1
clu_12516	0	0	0	0	1
clu_12517	1	0	0	0	0
clu_12518	0	0	0	0	1
clu_12519	0	0	0	0	1
clu_12520	1	0	0	0	0
clu_12521	0	0	0	0	1
clu_12522	1	0	0	0	1
clu_12523	1	0	0	0	1
clu_12524	1	0	0	0	0
clu_12525	0	0	0	0	1
clu_12526	0	0	0	0	1
clu_12527	0	0	0	0	1
clu_12528	1	0	0	0	1
clu_12529	0	0	0	0	1
clu_12530	1	0	0	0	1
clu_12531	1	0	0	0	1
clu_12532	1	0	0	0	1
clu_12533	1	0	0	0	0
clu_12534	0	0	0	0	1
clu_12535	0	0	0	0	1
clu_12536	0	0	1	0	0
clu_12537	0	0	1	0	0
clu_12538	0	0	1	0	0
clu_12539	0	0	1	0	0
clu_12540	0	0	1	0	0
clu_12541	0	0	0	0	1
clu_12542	0	0	0	0	1
clu_12543	0	0	0	0	1
clu_12544	0	0	0	0	1
clu_12545	0	0	1	0	0
clu_12546	0	0	0	0	1
clu_12547	0	0	0	0	1
clu_12548	0	0	0	0	1
clu_12549	0	0	0	0	1
clu_12550	0	0	1	0	0
clu_12551	0	0	0	0	1
clu_12552	0	0	1	0	0
clu_12553	0	0	1	0	0
clu_12554	0	0	1	0	0
